src,dst,syn_count,nt,sign,weight
500,990,11,ACH,1.0,2.4849066497880004
959,552,12,ACH,1.0,2.5649493574615367
780,821,9,ACH,1.0,2.302585092994046
722,977,6,ACH,1.0,1.9459101490553132
869,1311,12,ACH,1.0,2.5649493574615367
378,1409,5,GABA,-1.0,-1.791759469228055
1807,1092,13,ACH,1.0,2.6390573296152584
1393,217,13,ACH,1.0,2.6390573296152584
268,1125,64,ACH,1.0,4.174387269895637
1286,1597,7,ACH,1.0,2.0794415416798357
731,1454,7,GABA,-1.0,-2.0794415416798357
7,593,8,ACH,1.0,2.1972245773362196
1683,136,5,ACH,1.0,1.791759469228055
1382,955,5,ACH,1.0,1.791759469228055
1803,586,20,GABA,-1.0,-3.044522437723423
1676,990,8,GABA,-1.0,-2.1972245773362196
1754,491,42,GABA,-1.0,-3.7612001156935624
984,1849,6,GLUT,-1.0,-1.9459101490553132
965,1051,8,GABA,-1.0,-2.1972245773362196
376,1512,6,GABA,-1.0,-1.9459101490553132
307,771,5,ACH,1.0,1.791759469228055
339,1311,8,ACH,1.0,2.1972245773362196
471,524,43,GABA,-1.0,-3.784189633918261
236,1030,15,ACH,1.0,2.772588722239781
28,808,5,ACH,1.0,1.791759469228055
590,700,5,ACH,1.0,1.791759469228055
1803,580,7,GABA,-1.0,-2.0794415416798357
965,1072,16,GABA,-1.0,-2.833213344056216
453,827,9,ACH,1.0,2.302585092994046
1680,552,5,GABA,-1.0,-1.791759469228055
1329,1702,13,ACH,1.0,2.6390573296152584
55,938,6,ACH,1.0,1.9459101490553132
1244,11,5,ACH,1.0,1.791759469228055
1150,1486,5,ACH,1.0,1.791759469228055
970,958,8,ACH,1.0,2.1972245773362196
1563,835,5,ACH,1.0,1.791759469228055
593,535,5,ACH,1.0,1.791759469228055
1298,504,5,ACH,1.0,1.791759469228055
1728,623,8,GABA,-1.0,-2.1972245773362196
304,731,5,SER,1.0,1.791759469228055
1674,715,16,ACH,1.0,2.833213344056216
886,880,15,ACH,1.0,2.772588722239781
1536,1703,10,ACH,1.0,2.3978952727983707
1726,20,26,ACH,1.0,3.295836866004329
211,1411,15,ACH,1.0,2.772588722239781
904,1458,8,ACH,1.0,2.1972245773362196
156,1639,7,ACH,1.0,2.0794415416798357
983,200,5,GABA,-1.0,-1.791759469228055
1559,1275,5,GABA,-1.0,-1.791759469228055
1538,564,9,GABA,-1.0,-2.302585092994046
769,45,7,ACH,1.0,2.0794415416798357
1666,846,17,ACH,1.0,2.8903717578961645
285,775,13,ACH,1.0,2.6390573296152584
469,1057,6,GABA,-1.0,-1.9459101490553132
292,530,6,ACH,1.0,1.9459101490553132
1626,1710,9,ACH,1.0,2.302585092994046
1244,1032,5,ACH,1.0,1.791759469228055
378,1467,12,GABA,-1.0,-2.5649493574615367
47,1466,7,ACH,1.0,2.0794415416798357
950,1591,11,ACH,1.0,2.4849066497880004
573,1069,15,GABA,-1.0,-2.772588722239781
147,151,6,ACH,1.0,1.9459101490553132
1661,526,6,ACH,1.0,1.9459101490553132
1217,819,25,ACH,1.0,3.258096538021482
879,194,7,ACH,1.0,2.0794415416798357
1702,1175,5,GABA,-1.0,-1.791759469228055
1048,465,14,ACH,1.0,2.70805020110221
781,620,5,GABA,-1.0,-1.791759469228055
1189,782,10,ACH,1.0,2.3978952727983707
595,810,12,ACH,1.0,2.5649493574615367
1495,1201,10,GABA,-1.0,-2.3978952727983707
359,1468,12,ACH,1.0,2.5649493574615367
1365,867,6,ACH,1.0,1.9459101490553132
1747,1149,17,ACH,1.0,2.8903717578961645
1825,969,5,ACH,1.0,1.791759469228055
1341,1591,14,ACH,1.0,2.70805020110221
1288,919,9,ACH,1.0,2.302585092994046
137,1574,7,ACH,1.0,2.0794415416798357
1095,947,8,ACH,1.0,2.1972245773362196
47,1286,7,ACH,1.0,2.0794415416798357
198,339,5,ACH,1.0,1.791759469228055
1754,1250,63,GABA,-1.0,-4.1588830833596715
1376,1678,30,ACH,1.0,3.4339872044851463
926,116,5,GLUT,-1.0,-1.791759469228055
1187,1272,12,ACH,1.0,2.5649493574615367
1447,919,7,ACH,1.0,2.0794415416798357
1090,1754,10,ACH,1.0,2.3978952727983707
276,881,8,GABA,-1.0,-2.1972245773362196
1092,482,5,ACH,1.0,1.791759469228055
358,582,6,ACH,1.0,1.9459101490553132
98,111,7,ACH,1.0,2.0794415416798357
627,1091,13,ACH,1.0,2.6390573296152584
1023,1399,7,GLUT,-1.0,-2.0794415416798357
99,315,12,GABA,-1.0,-2.5649493574615367
946,524,10,GABA,-1.0,-2.3978952727983707
845,910,5,ACH,1.0,1.791759469228055
309,795,5,GABA,-1.0,-1.791759469228055
1306,471,6,ACH,1.0,1.9459101490553132
1784,88,56,GABA,-1.0,-4.04305126783455
1165,613,7,ACH,1.0,2.0794415416798357
514,741,8,GABA,-1.0,-2.1972245773362196
1820,858,5,ACH,1.0,1.791759469228055
1321,1113,67,ACH,1.0,4.219507705176107
769,320,9,ACH,1.0,2.302585092994046
582,1868,44,ACH,1.0,3.8066624897703196
971,1595,5,ACH,1.0,1.791759469228055
630,208,6,ACH,1.0,1.9459101490553132
53,734,7,ACH,1.0,2.0794415416798357
1807,693,23,ACH,1.0,3.1780538303479458
1147,1289,6,ACH,1.0,1.9459101490553132
946,1856,58,GABA,-1.0,-4.07753744390572
964,784,19,ACH,1.0,2.995732273553991
1550,1466,57,ACH,1.0,4.060443010546419
978,556,5,ACH,1.0,1.791759469228055
1354,794,7,ACH,1.0,2.0794415416798357
14,967,10,GLUT,-1.0,-2.3978952727983707
1480,1577,12,ACH,1.0,2.5649493574615367
1597,470,6,GABA,-1.0,-1.9459101490553132
1783,1523,12,GLUT,-1.0,-2.5649493574615367
633,1125,66,GABA,-1.0,-4.204692619390966
552,403,5,GLUT,-1.0,-1.791759469228055
242,1012,9,GABA,-1.0,-2.302585092994046
1217,691,9,ACH,1.0,2.302585092994046
723,1800,6,GABA,-1.0,-1.9459101490553132
1790,1832,52,GABA,-1.0,-3.970291913552122
1142,598,12,ACH,1.0,2.5649493574615367
396,1273,6,ACH,1.0,1.9459101490553132
103,1132,6,ACH,1.0,1.9459101490553132
219,663,11,ACH,1.0,2.4849066497880004
992,1772,22,ACH,1.0,3.1354942159291497
211,1484,26,ACH,1.0,3.295836866004329
23,493,44,GABA,-1.0,-3.8066624897703196
1153,1836,97,ACH,1.0,4.584967478670572
1360,776,5,ACH,1.0,1.791759469228055
585,300,12,ACH,1.0,2.5649493574615367
118,1154,8,ACH,1.0,2.1972245773362196
45,1109,14,GABA,-1.0,-2.70805020110221
1487,1632,7,ACH,1.0,2.0794415416798357
505,1477,13,ACH,1.0,2.6390573296152584
1763,963,12,ACH,1.0,2.5649493574615367
389,1605,5,GABA,-1.0,-1.791759469228055
1187,478,16,ACH,1.0,2.833213344056216
598,655,122,ACH,1.0,4.812184355372417
859,884,11,ACH,1.0,2.4849066497880004
528,1764,5,ACH,1.0,1.791759469228055
684,565,8,GABA,-1.0,-2.1972245773362196
1433,1619,8,ACH,1.0,2.1972245773362196
578,1301,27,ACH,1.0,3.332204510175204
47,212,6,ACH,1.0,1.9459101490553132
1663,1665,9,ACH,1.0,2.302585092994046
1445,303,26,GABA,-1.0,-3.295836866004329
1835,861,5,ACH,1.0,1.791759469228055
402,542,44,ACH,1.0,3.8066624897703196
1294,884,6,ACH,1.0,1.9459101490553132
953,1109,12,ACH,1.0,2.5649493574615367
109,1759,13,SER,1.0,2.6390573296152584
1059,46,5,ACH,1.0,1.791759469228055
394,2,5,ACH,1.0,1.791759469228055
146,1696,5,ACH,1.0,1.791759469228055
176,846,60,GABA,-1.0,-4.110873864173311
111,353,6,ACH,1.0,1.9459101490553132
536,204,28,ACH,1.0,3.367295829986474
1841,577,6,ACH,1.0,1.9459101490553132
1461,588,6,ACH,1.0,1.9459101490553132
460,853,9,ACH,1.0,2.302585092994046
1602,1332,15,ACH,1.0,2.772588722239781
955,1354,26,GABA,-1.0,-3.295836866004329
1518,1160,20,ACH,1.0,3.044522437723423
33,5,86,GABA,-1.0,-4.465908118654584
1769,1461,17,ACH,1.0,2.8903717578961645
1403,176,5,ACH,1.0,1.791759469228055
361,1411,10,ACH,1.0,2.3978952727983707
31,1153,10,GABA,-1.0,-2.3978952727983707
812,1597,16,ACH,1.0,2.833213344056216
713,877,12,GABA,-1.0,-2.5649493574615367
124,3,12,ACH,1.0,2.5649493574615367
347,242,5,ACH,1.0,1.791759469228055
1506,5,7,ACH,1.0,2.0794415416798357
1210,1199,17,ACH,1.0,2.8903717578961645
908,552,8,GABA,-1.0,-2.1972245773362196
118,540,5,ACH,1.0,1.791759469228055
1477,598,5,GABA,-1.0,-1.791759469228055
353,734,5,ACH,1.0,1.791759469228055
300,688,120,GABA,-1.0,-4.795790545596741
502,969,5,ACH,1.0,1.791759469228055
1623,5,10,ACH,1.0,2.3978952727983707
546,712,15,ACH,1.0,2.772588722239781
1693,74,5,ACH,1.0,1.791759469228055
364,756,5,ACH,1.0,1.791759469228055
1620,737,16,GABA,-1.0,-2.833213344056216
92,14,12,ACH,1.0,2.5649493574615367
80,893,5,ACH,1.0,1.791759469228055
51,1113,17,GABA,-1.0,-2.8903717578961645
247,1286,5,ACH,1.0,1.791759469228055
463,64,5,ACH,1.0,1.791759469228055
1474,449,6,ACH,1.0,1.9459101490553132
339,1599,10,ACH,1.0,2.3978952727983707
432,208,26,ACH,1.0,3.295836866004329
1453,201,7,GABA,-1.0,-2.0794415416798357
515,1772,11,ACH,1.0,2.4849066497880004
293,1318,5,ACH,1.0,1.791759469228055
1001,1643,9,GABA,-1.0,-2.302585092994046
1419,889,11,ACH,1.0,2.4849066497880004
894,1622,5,GLUT,-1.0,-1.791759469228055
991,1030,8,ACH,1.0,2.1972245773362196
837,22,8,ACH,1.0,2.1972245773362196
923,921,5,ACH,1.0,1.791759469228055
266,414,29,ACH,1.0,3.4011973816621555
548,1869,15,ACH,1.0,2.772588722239781
1870,1696,46,ACH,1.0,3.8501476017100584
1241,1318,18,GABA,-1.0,-2.9444389791664403
1405,1103,15,ACH,1.0,2.772588722239781
1676,1365,11,GABA,-1.0,-2.4849066497880004
242,232,27,GABA,-1.0,-3.332204510175204
1792,773,5,ACH,1.0,1.791759469228055
1772,1160,30,GABA,-1.0,-3.4339872044851463
1503,1291,11,ACH,1.0,2.4849066497880004
1493,755,10,ACH,1.0,2.3978952727983707
909,819,6,GABA,-1.0,-1.9459101490553132
484,1304,7,ACH,1.0,2.0794415416798357
1754,1849,11,GABA,-1.0,-2.4849066497880004
268,204,21,ACH,1.0,3.091042453358316
763,414,12,ACH,1.0,2.5649493574615367
29,655,147,ACH,1.0,4.997212273764115
1559,1637,7,GABA,-1.0,-2.0794415416798357
1829,282,6,GABA,-1.0,-1.9459101490553132
947,725,8,ACH,1.0,2.1972245773362196
53,458,8,ACH,1.0,2.1972245773362196
1808,857,7,ACH,1.0,2.0794415416798357
395,158,6,ACH,1.0,1.9459101490553132
9,462,20,GLUT,-1.0,-3.044522437723423
232,242,6,ACH,1.0,1.9459101490553132
393,419,7,ACH,1.0,2.0794415416798357
821,1240,6,GABA,-1.0,-1.9459101490553132
1218,1853,8,ACH,1.0,2.1972245773362196
587,873,18,ACH,1.0,2.9444389791664403
93,1325,8,ACH,1.0,2.1972245773362196
790,1446,12,GABA,-1.0,-2.5649493574615367
1331,819,25,GABA,-1.0,-3.258096538021482
1218,717,12,ACH,1.0,2.5649493574615367
1745,949,7,ACH,1.0,2.0794415416798357
95,1057,13,GABA,-1.0,-2.6390573296152584
1747,805,22,ACH,1.0,3.1354942159291497
159,1655,6,ACH,1.0,1.9459101490553132
758,710,7,GLUT,-1.0,-2.0794415416798357
739,1212,20,ACH,1.0,3.044522437723423
675,623,25,ACH,1.0,3.258096538021482
1458,598,11,GABA,-1.0,-2.4849066497880004
554,1676,5,ACH,1.0,1.791759469228055
506,1270,8,ACH,1.0,2.1972245773362196
809,28,18,GABA,-1.0,-2.9444389791664403
359,1016,9,ACH,1.0,2.302585092994046
1310,119,26,GABA,-1.0,-3.295836866004329
957,1702,6,ACH,1.0,1.9459101490553132
1244,1318,13,ACH,1.0,2.6390573296152584
924,1443,5,ACH,1.0,1.791759469228055
839,141,6,ACH,1.0,1.9459101490553132
783,653,18,ACH,1.0,2.9444389791664403
1696,254,59,GABA,-1.0,-4.0943445622221
941,52,23,ACH,1.0,3.1780538303479458
1471,556,7,ACH,1.0,2.0794415416798357
1702,888,5,GABA,-1.0,-1.791759469228055
621,690,8,ACH,1.0,2.1972245773362196
835,1636,41,GABA,-1.0,-3.7376696182833684
1531,404,7,GABA,-1.0,-2.0794415416798357
180,668,8,ACH,1.0,2.1972245773362196
1803,857,11,GABA,-1.0,-2.4849066497880004
1052,1272,6,ACH,1.0,1.9459101490553132
460,165,20,ACH,1.0,3.044522437723423
1158,547,7,GABA,-1.0,-2.0794415416798357
1832,560,9,ACH,1.0,2.302585092994046
1579,188,5,ACH,1.0,1.791759469228055
422,88,5,ACH,1.0,1.791759469228055
563,1801,8,GABA,-1.0,-2.1972245773362196
1640,300,18,GABA,-1.0,-2.9444389791664403
393,1363,52,ACH,1.0,3.970291913552122
528,1186,7,ACH,1.0,2.0794415416798357
741,1209,5,ACH,1.0,1.791759469228055
1581,1103,11,GABA,-1.0,-2.4849066497880004
47,1599,8,ACH,1.0,2.1972245773362196
49,707,23,ACH,1.0,3.1780538303479458
334,753,6,GLUT,-1.0,-1.9459101490553132
1155,175,11,GABA,-1.0,-2.4849066497880004
420,309,5,GABA,-1.0,-1.791759469228055
1240,1005,16,GABA,-1.0,-2.833213344056216
705,645,8,GABA,-1.0,-2.1972245773362196
1564,92,11,ACH,1.0,2.4849066497880004
90,1754,77,ACH,1.0,4.356708826689592
1472,1088,6,ACH,1.0,1.9459101490553132
349,518,9,ACH,1.0,2.302585092994046
685,243,16,ACH,1.0,2.833213344056216
191,1585,15,GABA,-1.0,-2.772588722239781
1492,93,9,ACH,1.0,2.302585092994046
869,274,5,ACH,1.0,1.791759469228055
247,1002,9,ACH,1.0,2.302585092994046
364,1277,5,ACH,1.0,1.791759469228055
716,246,5,ACH,1.0,1.791759469228055
1637,1113,9,ACH,1.0,2.302585092994046
189,300,6,GABA,-1.0,-1.9459101490553132
1085,287,5,GABA,-1.0,-1.791759469228055
531,22,5,ACH,1.0,1.791759469228055
1419,821,8,ACH,1.0,2.1972245773362196
1181,1338,6,ACH,1.0,1.9459101490553132
1696,1418,28,GABA,-1.0,-3.367295829986474
1711,1373,5,ACH,1.0,1.791759469228055
261,819,7,ACH,1.0,2.0794415416798357
1168,462,13,ACH,1.0,2.6390573296152584
1393,602,35,ACH,1.0,3.58351893845611
961,1142,7,ACH,1.0,2.0794415416798357
1702,630,6,GABA,-1.0,-1.9459101490553132
459,773,5,GABA,-1.0,-1.791759469228055
1564,1656,5,ACH,1.0,1.791759469228055
1814,1376,7,ACH,1.0,2.0794415416798357
222,1867,5,ACH,1.0,1.791759469228055
1613,1723,6,GABA,-1.0,-1.9459101490553132
1685,217,25,ACH,1.0,3.258096538021482
901,1807,5,GABA,-1.0,-1.791759469228055
861,1224,7,GABA,-1.0,-2.0794415416798357
1780,1318,5,ACH,1.0,1.791759469228055
117,1562,5,GABA,-1.0,-1.791759469228055
1864,1754,75,ACH,1.0,4.330733340286331
446,143,7,ACH,1.0,2.0794415416798357
1189,414,25,ACH,1.0,3.258096538021482
486,1612,30,GABA,-1.0,-3.4339872044851463
1163,1754,59,ACH,1.0,4.0943445622221
1834,819,14,ACH,1.0,2.70805020110221
1578,135,24,ACH,1.0,3.2188758248682006
582,1596,6,ACH,1.0,1.9459101490553132
1503,1624,5,ACH,1.0,1.791759469228055
1231,1103,15,ACH,1.0,2.772588722239781
1345,1279,7,ACH,1.0,2.0794415416798357
529,1006,7,ACH,1.0,2.0794415416798357
1597,442,5,GABA,-1.0,-1.791759469228055
1124,1660,11,ACH,1.0,2.4849066497880004
682,1772,8,ACH,1.0,2.1972245773362196
1766,1318,48,ACH,1.0,3.8918202981106265
215,701,9,ACH,1.0,2.302585092994046
126,1311,8,ACH,1.0,2.1972245773362196
630,1069,8,ACH,1.0,2.1972245773362196
186,1259,8,ACH,1.0,2.1972245773362196
155,1292,7,ACH,1.0,2.0794415416798357
660,1573,5,GABA,-1.0,-1.791759469228055
1666,949,7,ACH,1.0,2.0794415416798357
400,990,16,GABA,-1.0,-2.833213344056216
775,1368,11,ACH,1.0,2.4849066497880004
666,268,13,ACH,1.0,2.6390573296152584
947,1017,5,ACH,1.0,1.791759469228055
1718,755,61,GABA,-1.0,-4.127134385045092
274,176,8,ACH,1.0,2.1972245773362196
1602,1247,13,ACH,1.0,2.6390573296152584
1249,1308,9,ACH,1.0,2.302585092994046
1149,1375,9,GABA,-1.0,-2.302585092994046
1429,1048,17,ACH,1.0,2.8903717578961645
656,18,29,GABA,-1.0,-3.4011973816621555
1304,632,16,DA,1.0,2.833213344056216
891,245,17,ACH,1.0,2.8903717578961645
1780,1516,15,ACH,1.0,2.772588722239781
990,268,9,GLUT,-1.0,-2.302585092994046
1034,46,12,ACH,1.0,2.5649493574615367
1020,1203,5,ACH,1.0,1.791759469228055
1676,136,7,GABA,-1.0,-2.0794415416798357
194,574,56,ACH,1.0,4.04305126783455
886,542,26,ACH,1.0,3.295836866004329
1698,1696,57,ACH,1.0,4.060443010546419
577,193,5,ACH,1.0,1.791759469228055
442,598,32,ACH,1.0,3.4965075614664802
29,683,5,ACH,1.0,1.791759469228055
877,1585,39,GABA,-1.0,-3.6888794541139363
1647,578,6,ACH,1.0,1.9459101490553132
688,370,5,ACH,1.0,1.791759469228055
411,384,7,GABA,-1.0,-2.0794415416798357
1315,1683,15,GABA,-1.0,-2.772588722239781
1214,894,5,ACH,1.0,1.791759469228055
1449,1109,21,GABA,-1.0,-3.091042453358316
1610,146,5,ACH,1.0,1.791759469228055
233,1831,5,ACH,1.0,1.791759469228055
1214,1196,12,ACH,1.0,2.5649493574615367
788,1827,34,ACH,1.0,3.5553480614894135
1508,1084,103,GABA,-1.0,-4.6443908991413725
152,983,21,GABA,-1.0,-3.091042453358316
791,1293,16,GABA,-1.0,-2.833213344056216
716,803,5,ACH,1.0,1.791759469228055
1064,1026,6,ACH,1.0,1.9459101490553132
1613,517,25,GABA,-1.0,-3.258096538021482
262,1338,9,GABA,-1.0,-2.302585092994046
1676,794,31,GABA,-1.0,-3.4657359027997265
1540,880,17,GLUT,-1.0,-2.8903717578961645
1217,713,10,ACH,1.0,2.3978952727983707
1507,1597,23,GABA,-1.0,-3.1780538303479458
1033,326,11,ACH,1.0,2.4849066497880004
152,655,16,GABA,-1.0,-2.833213344056216
335,1081,14,ACH,1.0,2.70805020110221
1471,1002,20,ACH,1.0,3.044522437723423
151,145,17,GLUT,-1.0,-2.8903717578961645
1445,220,7,GABA,-1.0,-2.0794415416798357
126,469,6,ACH,1.0,1.9459101490553132
1542,958,5,ACH,1.0,1.791759469228055
1466,1754,6,ACH,1.0,1.9459101490553132
1720,528,8,ACH,1.0,2.1972245773362196
269,1411,5,ACH,1.0,1.791759469228055
1676,1457,10,GABA,-1.0,-2.3978952727983707
456,882,7,SER,1.0,2.0794415416798357
659,983,7,ACH,1.0,2.0794415416798357
557,1620,6,ACH,1.0,1.9459101490553132
105,1784,22,ACH,1.0,3.1354942159291497
1801,1615,9,ACH,1.0,2.302585092994046
357,598,24,ACH,1.0,3.2188758248682006
1090,733,5,ACH,1.0,1.791759469228055
428,968,5,ACH,1.0,1.791759469228055
1403,1754,6,ACH,1.0,1.9459101490553132
33,1834,30,GABA,-1.0,-3.4339872044851463
1719,1014,9,GABA,-1.0,-2.302585092994046
34,1832,5,ACH,1.0,1.791759469228055
983,623,6,GABA,-1.0,-1.9459101490553132
1803,979,8,GABA,-1.0,-2.1972245773362196
108,916,13,GABA,-1.0,-2.6390573296152584
867,836,5,OCT,1.0,1.791759469228055
468,669,9,ACH,1.0,2.302585092994046
1315,574,15,GABA,-1.0,-2.772588722239781
642,653,38,ACH,1.0,3.6635616461296463
514,1515,5,GABA,-1.0,-1.791759469228055
559,1844,5,ACH,1.0,1.791759469228055
456,1266,5,SER,1.0,1.791759469228055
1447,1219,6,ACH,1.0,1.9459101490553132
1846,1451,14,GABA,-1.0,-2.70805020110221
1818,561,8,GABA,-1.0,-2.1972245773362196
900,598,17,ACH,1.0,2.8903717578961645
274,647,5,ACH,1.0,1.791759469228055
1331,493,18,GABA,-1.0,-2.9444389791664403
852,202,7,ACH,1.0,2.0794415416798357
262,214,7,GABA,-1.0,-2.0794415416798357
1134,1764,11,ACH,1.0,2.4849066497880004
464,593,10,ACH,1.0,2.3978952727983707
456,1248,7,SER,1.0,2.0794415416798357
1189,894,8,ACH,1.0,2.1972245773362196
1149,1764,7,GABA,-1.0,-2.0794415416798357
1754,392,51,GABA,-1.0,-3.9512437185814275
897,1160,19,ACH,1.0,2.995732273553991
329,467,7,ACH,1.0,2.0794415416798357
1021,1697,5,ACH,1.0,1.791759469228055
1018,1697,5,ACH,1.0,1.791759469228055
780,1291,5,ACH,1.0,1.791759469228055
34,1761,6,ACH,1.0,1.9459101490553132
823,1759,26,ACH,1.0,3.295836866004329
186,918,34,ACH,1.0,3.5553480614894135
1344,192,9,ACH,1.0,2.302585092994046
215,1462,27,ACH,1.0,3.332204510175204
1292,1209,6,ACH,1.0,1.9459101490553132
276,559,26,GABA,-1.0,-3.295836866004329
1191,1486,38,ACH,1.0,3.6635616461296463
612,408,11,ACH,1.0,2.4849066497880004
299,176,16,GLUT,-1.0,-2.833213344056216
1365,698,6,ACH,1.0,1.9459101490553132
872,333,5,ACH,1.0,1.791759469228055
1112,873,14,ACH,1.0,2.70805020110221
630,1048,8,ACH,1.0,2.1972245773362196
90,402,5,ACH,1.0,1.791759469228055
577,1199,10,ACH,1.0,2.3978952727983707
136,1113,21,ACH,1.0,3.091042453358316
965,635,10,GABA,-1.0,-2.3978952727983707
997,1037,5,ACH,1.0,1.791759469228055
189,1445,12,GABA,-1.0,-2.5649493574615367
1444,1338,5,ACH,1.0,1.791759469228055
266,1160,18,ACH,1.0,2.9444389791664403
1549,1698,6,ACH,1.0,1.9459101490553132
1750,1073,6,ACH,1.0,1.9459101490553132
33,1506,5,GABA,-1.0,-1.791759469228055
1477,204,14,GABA,-1.0,-2.70805020110221
314,114,10,ACH,1.0,2.3978952727983707
41,618,5,ACH,1.0,1.791759469228055
493,412,8,ACH,1.0,2.1972245773362196
1046,435,20,GABA,-1.0,-3.044522437723423
1862,639,6,ACH,1.0,1.9459101490553132
234,1039,5,ACH,1.0,1.791759469228055
852,146,23,ACH,1.0,3.1780538303479458
349,1294,13,ACH,1.0,2.6390573296152584
938,204,10,GABA,-1.0,-2.3978952727983707
1109,983,5,GLUT,-1.0,-1.791759469228055
179,9,6,ACH,1.0,1.9459101490553132
1562,414,24,ACH,1.0,3.2188758248682006
1571,19,15,ACH,1.0,2.772588722239781
174,1115,12,GABA,-1.0,-2.5649493574615367
1496,338,5,ACH,1.0,1.791759469228055
1689,755,6,ACH,1.0,1.9459101490553132
278,1856,10,GABA,-1.0,-2.3978952727983707
491,548,5,ACH,1.0,1.791759469228055
627,889,9,ACH,1.0,2.302585092994046
33,1292,5,GABA,-1.0,-1.791759469228055
968,296,5,ACH,1.0,1.791759469228055
958,286,6,ACH,1.0,1.9459101490553132
1731,1199,6,ACH,1.0,1.9459101490553132
79,542,53,ACH,1.0,3.9889840465642745
300,471,8,GABA,-1.0,-2.1972245773362196
839,582,5,ACH,1.0,1.791759469228055
894,1004,8,GLUT,-1.0,-2.1972245773362196
1168,1775,10,ACH,1.0,2.3978952727983707
1321,489,9,ACH,1.0,2.302585092994046
396,1199,6,ACH,1.0,1.9459101490553132
478,714,15,ACH,1.0,2.772588722239781
1,805,5,GABA,-1.0,-1.791759469228055
790,388,10,GABA,-1.0,-2.3978952727983707
819,542,8,ACH,1.0,2.1972245773362196
319,1247,6,ACH,1.0,1.9459101490553132
894,458,28,GLUT,-1.0,-3.367295829986474
800,1484,25,ACH,1.0,3.258096538021482
497,1100,5,ACH,1.0,1.791759469228055
421,1454,5,GLUT,-1.0,-1.791759469228055
736,861,17,ACH,1.0,2.8903717578961645
56,1831,13,ACH,1.0,2.6390573296152584
117,94,6,GABA,-1.0,-1.9459101490553132
1271,1161,5,ACH,1.0,1.791759469228055
1676,1437,6,GABA,-1.0,-1.9459101490553132
386,1425,5,SER,1.0,1.791759469228055
1212,1016,16,ACH,1.0,2.833213344056216
1642,1697,7,ACH,1.0,2.0794415416798357
695,705,5,ACH,1.0,1.791759469228055
316,633,6,ACH,1.0,1.9459101490553132
456,1388,27,SER,1.0,3.332204510175204
432,1620,9,ACH,1.0,2.302585092994046
1009,90,6,ACH,1.0,1.9459101490553132
1852,768,30,GABA,-1.0,-3.4339872044851463
965,223,8,GABA,-1.0,-2.1972245773362196
522,1764,8,GABA,-1.0,-2.1972245773362196
1124,911,11,ACH,1.0,2.4849066497880004
420,1659,5,GABA,-1.0,-1.791759469228055
1199,1597,6,GABA,-1.0,-1.9459101490553132
1017,190,9,ACH,1.0,2.302585092994046
1000,1602,10,ACH,1.0,2.3978952727983707
77,1301,26,ACH,1.0,3.295836866004329
324,1697,5,ACH,1.0,1.791759469228055
276,1443,10,GABA,-1.0,-2.3978952727983707
111,234,12,ACH,1.0,2.5649493574615367
596,202,5,ACH,1.0,1.791759469228055
953,176,12,ACH,1.0,2.5649493574615367
1236,1214,27,GABA,-1.0,-3.332204510175204
376,501,6,GABA,-1.0,-1.9459101490553132
956,1011,5,ACH,1.0,1.791759469228055
1376,1759,5,ACH,1.0,1.791759469228055
520,1536,5,ACH,1.0,1.791759469228055
457,593,9,ACH,1.0,2.302585092994046
157,1611,6,ACH,1.0,1.9459101490553132
346,424,80,GABA,-1.0,-4.394449154672439
883,1294,60,ACH,1.0,4.110873864173311
289,1574,8,ACH,1.0,2.1972245773362196
769,188,6,ACH,1.0,1.9459101490553132
122,1111,5,ACH,1.0,1.791759469228055
618,359,75,GABA,-1.0,-4.330733340286331
304,1809,9,SER,1.0,2.302585092994046
22,257,9,ACH,1.0,2.302585092994046
95,552,14,GABA,-1.0,-2.70805020110221
298,122,5,ACH,1.0,1.791759469228055
1388,222,7,ACH,1.0,2.0794415416798357
1677,804,6,ACH,1.0,1.9459101490553132
547,947,16,ACH,1.0,2.833213344056216
1270,1359,37,GABA,-1.0,-3.6375861597263857
1069,608,10,ACH,1.0,2.3978952727983707
1169,1241,5,OCT,1.0,1.791759469228055
1183,517,14,ACH,1.0,2.70805020110221
278,905,5,GABA,-1.0,-1.791759469228055
278,1409,6,GABA,-1.0,-1.9459101490553132
799,1023,12,ACH,1.0,2.5649493574615367
1407,1644,5,ACH,1.0,1.791759469228055
340,186,12,ACH,1.0,2.5649493574615367
1211,14,6,GABA,-1.0,-1.9459101490553132
314,1376,6,ACH,1.0,1.9459101490553132
1321,505,8,ACH,1.0,2.1972245773362196
1650,1527,6,ACH,1.0,1.9459101490553132
585,1376,12,ACH,1.0,2.5649493574615367
1644,1272,12,ACH,1.0,2.5649493574615367
615,556,8,ACH,1.0,2.1972245773362196
791,1836,8,GABA,-1.0,-2.1972245773362196
1134,211,5,ACH,1.0,1.791759469228055
805,86,16,ACH,1.0,2.833213344056216
1845,1113,6,GABA,-1.0,-1.9459101490553132
1709,148,9,ACH,1.0,2.302585092994046
983,835,15,GABA,-1.0,-2.772588722239781
1271,731,9,ACH,1.0,2.302585092994046
1870,1363,57,ACH,1.0,4.060443010546419
822,1740,6,ACH,1.0,1.9459101490553132
430,46,11,ACH,1.0,2.4849066497880004
274,1109,10,ACH,1.0,2.3978952727983707
